#AfcsOn, AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 CHT1, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 MAP, E1 OilP, E1 OilT, E1 RPM, E2 CHT1, E2 EGT Divergence, E2 EGT1, E2 EGT2, E2 EGT3, E2 EGT4, E2 FFlow, E2 MAP, E2 OilP, E2 OilT, E2 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, PichC, Pitch, Roll, RollC, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), VAL, VCDI, volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 0
AfcsOn, AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 CHT1, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 MAP, E1 OilP, E1 OilT, E1 RPM, E2 CHT1, E2 EGT Divergence, E2 EGT1, E2 EGT2, E2 EGT3, E2 EGT4, E2 FFlow, E2 MAP, E2 OilP, E2 OilT, E2 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, PichC, Pitch, Roll, RollC, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), VAL, VCDI, volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
0.0, 13.0, 849.9, 761.7, 849.4, -67.5, 1.6, 4.908426584044522, 29.67, 118.4, 124.575, 76.3, 0.9865063312183094, 335.63, 48.92000000000007, 1271.72, 1295.33, 1320.64, 1312.17, 6.43, 14.35, 70.94, 167.18, 2134.7, 340.81, 50.700000000000045, 1253.2, 1259.49, 1280.59, 1303.9, 7.53, 15.82, 69.73, 164.48, 2222.0, 31.47, 28.59, 70.85, 1852.0, -0.306, 354.0, 15.0, 12.0, 79.19, 0.0, 3.2, 0.18, 16.5, NaN, 2.55, -0.03, NaN, 0.32722843893630144, 81.0, 60.06, 357.2, 8073.96605813253, NaN, NaN, 28.8, 16.0, -451.89, -330.0, -287.4, -18.6, 13.79
0.0, 12.0, 846.9, 760.7, 848.4, -60.5, 1.1, 4.056931408025618, 29.67, 118.4, 124.575, 76.3, 0.9854851031321619, 335.81, 53.399999999999864, 1279.96, 1302.83, 1333.36, 1319.95, 5.95, 12.21, 68.63, 167.1, 2009.6, 341.0, 48.73000000000002, 1258.62, 1265.31, 1283.59, 1307.35, 7.16, 13.3, 67.89, 164.37, 2094.6, 31.33, 28.64, 70.27, 1852.0, -0.287, 353.9, 15.5, 11.0, 78.19, -0.01, 3.2, 0.02, 16.8, NaN, 2.32, -1.4, NaN, 0.27046209386837455, 80.0, 59.97, 357.0, 7976.138674058357, NaN, NaN, 28.8, 15.0, -430.82, -240.0, -106.3, -19.1, 13.74
0.0, 10.0, 841.9, 758.6, 846.3, -54.40000000000009, 1.3, 4.589263411280804, 29.67, 118.4, 124.575, 76.3, 0.9854851031321619, 335.96, 56.01999999999998, 1265.72, 1281.16, 1321.74, 1311.45, 5.23, 8.83, 62.56, 166.96, 1651.9, 341.06, 58.180000000000064, 1242.75, 1244.78, 1266.42, 1300.93, 6.42, 9.56, 61.76, 164.18, 1673.9, 31.69, 28.83, 68.83, 1852.0, -0.268, 353.8, 15.5, 11.0, 77.52, 0.0, 3.2, -0.09, 16.8, NaN, 2.18, -1.56, NaN, 0.30595089408538695, 79.0, 60.519999999999996, 356.9, 7907.792173078447, NaN, NaN, 28.8, 15.0, -339.16, -330.0, -102.4, -19.6, 13.66
0.0, 9.0, 835.9, 757.7, 845.4, -46.60000000000002, 1.6, 6.014445298831794, 29.67, 118.4, 124.575, 76.3, 0.9854851031321619, 336.0, 56.88999999999987, 1218.43, 1242.24, 1257.08, 1275.32, 4.31, 8.09, 58.01, 166.8, 1467.2, 341.06, 43.63999999999987, 1209.42, 1209.94, 1230.34, 1253.06, 5.54, 8.63, 57.45, 164.04, 1507.9, 31.86, 29.28, 66.81, 1852.0, -0.25, 353.5, 15.0, 11.0, 76.61, -0.03, 3.2, 0.01, 16.8, NaN, 4.02, 0.03, NaN, 0.40096301992211963, 78.0, 61.14, 356.7, 7814.963343389317, NaN, NaN, 28.8, 15.0, -331.23, -270.0, -122.0, -20.1, 13.56
0.0, 8.0, 832.9, 756.3, 844.1, -40.5, 1.6, 5.512453654319077, 29.67, 118.4, 124.575, 76.3, 0.9854851031321619, 335.98, 58.49000000000001, 1183.35, 1209.21, 1204.11, 1241.84, 3.56, 8.16, 55.46, 166.77, 1346.3, 340.98, 31.610000000000127, 1173.87, 1181.4, 1195.3, 1205.48, 4.57, 8.59, 54.87, 164.01, 1367.3, 31.7, 29.24, 64.96, 1852.0, -0.232, 354.2, 15.0, 11.0, 74.81, 0.02, 3.2, -0.06, 16.8, NaN, 3.47, 1.51, NaN, 0.36749691028793846, 77.0, 60.94, 356.8, 7631.345878070159, NaN, NaN, 28.7, 15.0, -335.78, -270.0, -82.7, -20.5, 13.45
0.0, 6.0, 826.9, 755.0, 842.7, -35.19999999999993, 1.3, 7.402659062388785, 29.67, 118.4, 124.575, 76.3, 0.9854851031321619, 335.85, 69.56999999999994, 1148.93, 1192.44, 1156.68, 1218.5, 3.08, 8.3, 53.82, 166.62, 1279.9, 340.76, 22.38000000000011, 1148.12, 1158.74, 1161.22, 1170.5, 3.82, 8.75, 53.42, 164.12, 1289.2, 31.79, 29.34, 63.04, 1852.0, -0.215, 354.3, 15.0, 12.0, 72.1, 0.01, 3.2, 0.08, 16.8, NaN, 5.99, -0.16, NaN, 0.4935106041592523, 74.0, 61.129999999999995, 357.2, 7354.899583061869, NaN, NaN, 28.7, 15.0, -283.59, -180.0, -86.6, -21.0, 13.3
0.0, 7.0, 826.9, 755.4, 843.1, -31.699999999999932, 1.1, 5.36, 29.67, 118.4, 124.575, 76.3, 0.9854851031321619, 335.59, 87.16999999999985, 1116.49, 1182.27, 1113.67, 1200.84, 2.57, 8.5, 52.72, 166.5, 1233.6, 340.32, 13.590000000000146, 1125.29, 1136.37, 1134.51, 1138.88, 3.33, 8.86, 52.52, 164.26, 1251.5, 31.48, 29.18, 61.11, 1852.0, -0.199, 354.9, 15.0, 12.0, 69.08, 0.02, 3.2, 0.03, 16.8, NaN, 5.36, 0.78, NaN, 0.35733333333333334, 71.0, 60.66, 357.4, 7046.830280137502, NaN, NaN, 28.7, 16.0, -224.0, 0.0, 11.8, -21.4, 13.13
0.0, 5.0, 826.9, 754.1, 841.8, -26.300000000000068, 1.2, 4.393741304630401, 29.67, 118.4, 124.575, 76.3, 0.9848054582334502, 335.26, 108.98000000000002, 1097.43, 1164.14, 1076.76, 1185.74, 2.3, 8.57, 51.76, 166.35, 1192.8, 339.76, 26.309999999999945, 1095.78, 1116.62, 1115.0, 1122.09, 2.95, 9.05, 51.68, 164.39, 1208.9, 31.19, 29.33, 59.13, 1852.0, -0.182, 352.5, 15.5, 11.0, 66.7, 0.04, 3.2, 0.34, 17.0, NaN, 6.43, -0.26, NaN, 0.2929160869753601, 68.0, 60.519999999999996, 357.7, 6806.394624533938, NaN, NaN, 28.7, 15.0, -131.93, 240.0, -55.1, -21.8, 12.93
0.0, 5.0, 834.9, 754.2, 841.9, -18.100000000000023, 1.3, -1.078359449595044, 29.67, 118.4, 124.575, 76.3, 0.9848054582334502, 334.9, 130.93000000000006, 1082.22, 1144.07, 1052.8, 1183.73, 2.87, 8.79, 50.98, 166.17, 1141.5, 339.16, 31.25999999999999, 1067.66, 1095.06, 1092.98, 1098.92, 3.52, 9.21, 50.75, 164.47, 1154.9, 32.41, 28.72, 57.34, 1852.0, -0.167, 352.0, 15.5, 11.0, 64.42, -0.15, 3.2, 0.27, 17.0, NaN, 1.03, 0.54, NaN, 0.07189062997300293, 66.0, 61.129999999999995, 356.9, 6573.732259557366, NaN, NaN, 28.7, 15.0, 32.48, 240.0, -11.8, -22.2, 12.7
0.0, 4.0, 834.9, 752.9, 840.7, -13.699999999999932, 1.6, 1.730400665223399, 29.67, 118.4, 124.575, 76.3, 0.9848054582334502, 334.47, 143.95000000000005, 1072.61, 1127.15, 1029.48, 1173.43, 3.07, 8.95, 50.53, 165.89, 1124.9, 338.48, 36.86999999999989, 1045.45, 1075.91, 1075.16, 1082.32, 3.07, 9.29, 50.33, 164.58, 1146.7, 33.65, 26.72, 55.36, 1852.0, -0.152, 354.8, 15.0, 11.0, 62.82, 0.04, 3.2, -0.08, 17.0, NaN, 1.19, 0.26, NaN, 0.1153600443482266, 64.0, 60.37, 355.7, 6410.460424486087, NaN, NaN, 28.7, 15.0, 135.7, -60.0, 0.0, -22.7, 12.46
0.0, 4.0, 832.9, 752.8, 840.6, -8.799999999999955, 1.6, 1.5799431025743482, 29.67, 118.4, 124.575, 76.3, 0.9848054582334502, 333.99, 168.09000000000003, 1065.7, 1118.4, 1005.33, 1173.42, 2.65, 9.11, 49.86, 165.73, 1100.2, 337.89, 62.48000000000002, 1014.49, 1056.82, 1063.67, 1076.97, 2.58, 9.4, 49.94, 164.69, 1142.3, 33.07, 28.24, 52.81, 1852.0, -0.137, 354.0, 15.0, 11.0, 61.73, 0.03, 3.2, -0.13, 17.0, NaN, 1.03, 0.27, NaN, 0.10532954017162321, 63.0, 61.31, 356.1, 6299.231486843777, NaN, NaN, 28.7, 15.0, 55.2, -60.0, 0.0, -23.2, 12.21
0.0, 4.0, 832.9, 752.6, 840.4, -8.0, 1.1, -0.8224729903974989, 29.67, 118.4, 124.575, 76.3, 0.9848054582334502, 333.54, 171.99000000000012, 1054.85, 1107.85, 997.14, 1169.13, 2.48, 9.23, 49.25, 165.65, 1060.2, 337.37, 69.74000000000012, 994.4, 1042.07, 1053.01, 1064.14, 2.21, 9.45, 49.46, 164.8, 1084.5, 33.24, 27.99, 47.97, 1852.0, -0.124, 355.4, 15.0, 12.0, 60.09, 0.05, 3.2, -0.03, 17.0, NaN, -0.54, -0.04, NaN, 0.05483153269316658, 61.0, 61.230000000000004, 356.2, 6131.877855895717, NaN, NaN, 28.7, 15.0, 6.49, 30.0, -3.9, -23.6, 11.96
0.0, 4.0, 833.9, 752.4, 840.1, -6.199999999999932, 1.1, 0.09, 29.67, 118.4, 124.575, 76.3, 0.9848054582334502, 333.06, 160.7600000000001, 1039.47, 1105.03, 996.43, 1157.19, 2.18, 9.57, 48.1, 165.69, 1002.6, 336.79, 86.59000000000015, 976.56, 1037.5, 1041.87, 1063.15, 2.15, 9.73, 48.38, 164.92, 1028.1, 33.25, 28.43, 42.92, 1852.0, -0.113, 354.4, 15.0, 12.0, 50.25, -0.04, 3.2, 0.13, 17.0, NaN, 0.09, 0.18, NaN, 0.006, 51.0, 61.68, 356.9, 5127.7560702073515, NaN, NaN, 28.7, 16.0, 16.08, 0.0, -3.9, -23.9, 11.7
0.0, 4.0, 832.9, 752.8, 840.6, -4.7999999999999545, 1.6, 0.5509892348073124, 29.67, 118.4, 124.575, 76.3, 0.9841267501299125, 332.56, 162.24, 1035.12, 1105.54, 979.74, 1141.98, 1.97, 10.03, 47.17, 165.87, 947.6, 336.22, 91.29999999999995, 968.73, 1031.99, 1032.41, 1060.03, 2.0, 10.09, 47.51, 165.07, 965.4, 33.6, 28.07, 41.11, 1852.0, -0.101, 353.1, 15.5, 12.0, 48.36, -0.04, 3.2, 0.03, 17.2, NaN, 0.2, 0.1, NaN, 0.03673261565382083, 50.0, 61.67, 356.0, 4936.592608362156, NaN, NaN, 28.7, 15.0, -18.47, -30.0, -3.9, -24.1, 11.45
0.0, 4.0, 832.9, 752.6, 840.4, -3.7000000000000455, 1.7, 0.7256220870804719, 29.67, 118.4, 124.575, 76.3, 0.9841267501299125, 332.08, 142.69000000000005, 1026.66, 1098.64, 978.73, 1121.42, 1.73, 10.37, 46.59, 166.12, 919.4, 335.61, 92.16999999999985, 954.7, 1023.82, 1027.65, 1046.87, 1.79, 10.46, 46.62, 165.08, 928.0, 32.29, 27.77, 40.08, 1852.0, -0.09, 355.4, 15.0, 11.0, 47.73, 0.07, 3.2, -0.03, 17.2, NaN, 0.37, -0.11, NaN, 0.048374805805364796, 49.0, 60.06, 355.9, 4872.282158749498, NaN, NaN, 28.6, 15.0, -27.48, -30.0, -3.9, -24.2, 11.2
0.0, 5.0, 831.9, 753.5, 841.3, -1.400000000000091, 1.4, 0.8805272111645254, 29.67, 118.4, 124.575, 76.3, 0.9841267501299125, 331.61, 118.94000000000005, 1015.47, 1094.18, 976.2, 1095.14, 1.58, 10.69, 46.29, 166.35, 909.4, 335.03, 90.36000000000013, 947.56, 1021.33, 1028.1, 1037.92, 1.59, 10.88, 46.16, 165.13, 916.7, 31.78, 28.78, 39.05, 1852.0, -0.08, 353.0, 14.5, 11.0, 45.81, -0.08, 3.2, 0.08, 17.2, NaN, 0.51, -0.04, NaN, 0.058701814077635014, 47.0, 60.56, 356.7, 4676.288407549016, NaN, NaN, 28.6, 15.0, -31.37, -30.0, 3.9, -24.3, 10.96
0.0, 2.0, 831.9, 753.5, 841.3, -1.8000000000000682, 1.4, 0.31, 29.67, 118.4, 124.575, 76.3, 0.9841267501299125, 331.07, 132.7299999999999, 1007.78, 1093.1, 960.37, 1086.18, 1.36, 11.0, 46.4, 166.5, 922.0, 334.35, 88.58999999999992, 947.73, 1024.83, 1017.63, 1036.32, 1.37, 11.1, 46.4, 165.16, 935.8, 32.38, 28.0, 38.04, 1852.0, -0.069, 355.1, 15.0, 12.0, 46.02, 0.08, 3.2, 0.0, 17.2, NaN, 0.31, -0.34, NaN, 0.020666666666666663, 47.0, 60.38, 355.8, 4697.725224086569, NaN, NaN, 28.7, 15.0, -36.32, 0.0, 0.0, -24.3, 10.72
0.0, 2.0, 831.9, 753.5, 841.2, -0.599999999999909, 1.3, 0.41, 29.67, 118.4, 124.575, 76.3, 0.9841267501299125, 330.62, 116.91000000000008, 1001.67, 1090.15, 973.24, 1081.43, 1.32, 10.99, 46.5, 166.6, 923.2, 333.77, 91.28999999999985, 951.82, 1020.82, 1016.95, 1043.11, 1.26, 11.2, 46.34, 165.23, 918.0, 30.87, 29.12, 37.11, 1852.0, -0.059, 356.1, 15.0, 12.0, 45.5, 0.04, 3.2, 0.02, 17.2, NaN, 0.41, -0.22, NaN, 0.02733333333333333, 47.0, 59.99, 357.2, 4644.643583136438, NaN, NaN, 28.6, 15.0, -17.58, 0.0, 0.0, -24.2, 10.5
0.0, 2.0, 831.9, 753.5, 841.3, -0.6000000000000227, 1.4, 0.842006135280863, 29.67, 118.4, 124.575, 76.3, 0.9841267501299125, 330.15, 115.53999999999996, 995.27, 1090.48, 974.94, 1085.69, 1.23, 11.1, 46.29, 166.72, 906.3, 333.16, 107.54000000000008, 945.17, 1022.53, 1018.68, 1052.71, 1.21, 11.52, 45.84, 165.29, 896.9, 30.55, 29.69, 36.23, 1852.0, -0.05, 356.0, 15.0, 12.0, 43.3, -0.0, 3.2, -0.04, 17.2, NaN, 0.45, -0.05, NaN, 0.05613374235205753, 44.0, 60.24, 357.9, 4420.067409885884, NaN, NaN, 28.7, 16.0, -11.1, -30.0, 0.0, -23.9, 10.29
0.0, 2.0, 830.9, 753.3, 841.0, 0.2999999999999545, 1.6, 1.055720846550774, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 329.63, 137.19000000000005, 994.15, 1084.81, 951.46, 1088.65, 1.16, 11.36, 46.01, 166.81, 890.9, 332.55, 106.09999999999991, 946.69, 1016.57, 1018.19, 1052.79, 1.23, 11.68, 45.76, 165.37, 896.4, 31.14, 29.27, 35.44, 1852.0, -0.04, 355.2, 15.5, 12.0, 40.83, -0.03, 3.2, -0.01, 17.5, NaN, 0.64, 0.02, NaN, 0.0703813897700516, 42.0, 60.41, 357.7, 4170.083398798934, NaN, NaN, 28.7, 15.0, -30.06, -30.0, 0.0, -23.6, 10.09
0.0, 2.0, 830.9, 753.4, 841.2, 0.6000000000000227, 1.7, 0.81, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 329.24, 145.77999999999997, 994.59, 1078.0, 943.04, 1088.82, 1.09, 11.32, 46.05, 166.89, 894.6, 331.96, 106.57999999999993, 949.25, 1012.31, 1014.55, 1055.83, 1.14, 11.63, 45.83, 165.46, 911.3, 31.67, 28.65, 34.6, 1852.0, -0.031, 355.7, 13.5, 10.0, 42.32, 0.01, 3.2, 0.04, 17.5, NaN, 0.81, 0.05, NaN, 0.054000000000000006, 43.0, 60.32, 357.1, 4322.261313670608, NaN, NaN, 28.6, 14.0, -32.12, 0.0, 3.9, -23.2, 9.9
0.0, 1.0, 830.9, 753.2, 840.9, 0.5, 1.3, 0.88, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 328.87, 151.85000000000002, 990.84, 1073.25, 937.58, 1089.43, 1.05, 11.34, 46.04, 167.0, 892.3, 331.43, 92.33999999999992, 951.71, 1005.13, 1012.63, 1044.05, 1.19, 11.56, 45.92, 165.58, 899.4, 31.61, 28.72, 33.82, 1852.0, -0.021, 355.7, 13.5, 10.0, 41.46, -0.01, 3.2, 0.07, 17.5, NaN, 0.88, 0.03, NaN, 0.058666666666666666, 42.0, 60.33, 357.2, 4234.427080925883, NaN, NaN, 28.6, 14.0, -30.55, 0.0, 0.0, -22.8, 9.71
0.0, 2.0, 830.9, 753.2, 841.0, 0.8999999999999773, 1.0, 0.8, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 328.46, 162.91999999999996, 986.18, 1073.38, 923.41, 1086.33, 1.04, 11.48, 45.82, 167.04, 884.8, 330.87, 90.27999999999997, 952.75, 1002.13, 1007.84, 1043.03, 1.13, 11.59, 45.79, 165.68, 907.2, 31.76, 28.62, 33.03, 1852.0, -0.012, 355.8, 13.5, 10.0, 40.24, 0.0, 3.2, 0.02, 17.5, NaN, 0.8, 0.11, NaN, 0.05333333333333334, 41.0, 60.38, 356.9, 4109.825029822902, NaN, NaN, 28.7, 14.0, -16.87, 0.0, 3.9, -22.3, 9.53
0.0, 2.0, 830.9, 753.2, 841.0, 0.39999999999997726, 1.4, 1.6457573324619525, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 328.13, 144.68999999999994, 978.82, 1076.14, 936.83, 1081.52, 1.0, 11.56, 45.78, 167.08, 878.9, 330.33, 90.7299999999999, 950.13, 995.82, 1003.46, 1040.86, 1.13, 11.62, 45.82, 165.77, 888.9, 31.61, 28.71, 32.29, 1852.0, -0.004, 355.5, 13.5, 11.0, 40.14, -0.03, 3.2, -0.01, 17.5, NaN, 0.8, 0.16, NaN, 0.1097171554974635, 41.0, 60.32, 357.0, 4099.611746945609, NaN, NaN, 28.7, 14.0, -14.37, -60.0, 0.0, -21.7, 9.37
0.0, 2.0, 828.9, 753.2, 841.0, 0.6000000000000227, 1.6, 1.2284887348141376, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 327.73, 143.5300000000001, 979.1, 1068.53, 933.17, 1076.7, 1.13, 11.76, 45.59, 167.17, 866.3, 329.73, 89.54999999999995, 950.76, 984.07, 1000.39, 1040.31, 1.16, 11.82, 45.49, 165.86, 881.3, 32.1, 28.45, 31.53, 1852.0, 0.005, 354.7, 14.0, 11.0, 38.71, -0.01, 3.2, -0.04, 17.5, NaN, 0.79, -0.04, NaN, 0.08189924898760918, 40.0, 60.55, 356.4, 3953.5618018003124, NaN, NaN, 28.6, 14.0, -31.29, -30.0, 0.0, -21.1, 9.21
0.0, 2.0, 829.9, 753.9, 841.6, 0.3000000000000682, 1.5, 0.31530106075846104, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 327.38, 157.98000000000013, 991.1, 1056.89, 916.92, 1074.9, 1.3, 11.9, 45.45, 167.21, 857.6, 329.22, 95.41000000000008, 952.31, 975.94, 998.38, 1047.72, 1.17, 11.96, 45.29, 166.02, 856.5, 31.93, 28.33, 30.81, 1852.0, 0.014, 355.9, 13.0, 10.0, 37.33, 0.03, 3.2, 0.01, 17.5, NaN, 0.77, -0.03, NaN, 0.021020070717230735, 38.0, 60.26, 356.0, 3812.6184980936614, NaN, NaN, 28.6, 14.0, -24.0, 30.0, 0.0, -20.5, 9.05
0.0, 2.0, 829.9, 753.7, 841.5, 0.20000000000004547, 1.4, 0.62, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 327.0, 166.3900000000001, 991.79, 1050.58, 903.79, 1070.18, 1.28, 15.29, 47.45, 167.32, 1068.2, 328.69, 92.39999999999998, 953.57, 976.84, 994.94, 1045.97, 1.53, 17.0, 47.97, 166.15, 1242.6, 31.26, 28.97, 30.13, 1852.0, 0.022, 356.2, 13.5, 10.0, 37.11, 0.0, 3.2, 0.05, 17.5, NaN, 0.62, -0.02, NaN, 0.041333333333333326, 38.0, 60.230000000000004, 356.8, 3790.149275763616, NaN, NaN, 28.7, 14.0, -6.46, 0.0, 0.0, -19.8, 8.91
0.0, 2.0, 829.9, 753.7, 841.4, 0.1999999999999318, 1.2, 0.49, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 326.65, 133.94000000000005, 1002.51, 1057.11, 941.52, 1075.46, 1.18, 15.63, 53.72, 167.07, 1404.4, 328.2, 83.54999999999995, 977.22, 1002.29, 1015.65, 1060.77, 1.86, 17.43, 55.53, 165.7, 1586.9, 31.33, 28.82, 29.72, 1852.0, 0.03, 355.9, 13.5, 10.0, 36.22, 0.0, 3.2, -0.02, 17.5, NaN, 0.49, -0.08, NaN, 0.03266666666666666, 37.0, 60.15, 356.7, 3699.251058155704, NaN, NaN, 28.8, 14.0, -14.71, 0.0, 0.0, -19.1, 8.77
0.0, 2.0, 829.9, 753.7, 841.4, 0.10000000000002274, 1.4, 0.47, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 326.37, 93.77999999999997, 1030.24, 1084.47, 1002.22, 1096.0, 1.22, 14.64, 56.81, 166.81, 1504.0, 327.78, 70.19999999999993, 1022.66, 1041.09, 1057.69, 1092.86, 2.18, 16.55, 58.87, 164.79, 1704.3, 31.13, 28.64, 29.92, 1852.0, 0.038, 355.4, 14.0, 10.0, 34.83, -0.02, 3.2, 0.02, 17.5, NaN, 0.47, -0.11, NaN, 0.03133333333333333, 36.0, 59.769999999999996, 356.4, 3557.286426161324, NaN, NaN, 28.8, 14.0, -7.86, 0.0, 0.0, -18.3, 8.64
0.0, 2.0, 829.9, 753.7, 841.4, 0.39999999999997726, 1.5, -0.2102471739826391, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 326.16, 56.59999999999991, 1062.5, 1109.75, 1061.93, 1118.53, 1.5, 14.12, 57.87, 166.56, 1532.1, 327.43, 63.210000000000036, 1064.99, 1079.35, 1102.88, 1128.2, 2.49, 16.07, 59.92, 164.06, 1727.5, 30.98, 28.2, 30.25, 1852.0, 0.046, 355.9, 14.0, 10.0, 36.88, 0.03, 3.2, -0.01, 17.5, NaN, 0.25, -0.35, NaN, 0.014016478265509273, 38.0, 59.18, 356.1, 3766.658725145841, NaN, NaN, 28.8, 14.0, -2.54, 30.0, 0.0, -17.5, 8.51
0.0, 2.0, 830.9, 753.7, 841.4, 0.1999999999999318, 1.6, -0.3004752682387348, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 326.04, 49.809999999999945, 1089.54, 1130.46, 1107.53, 1139.35, 1.85, 13.87, 58.28, 166.45, 1546.7, 327.2, 55.100000000000136, 1102.82, 1107.28, 1138.6, 1157.92, 2.97, 13.7, 60.04, 163.68, 1611.2, 30.42, 28.68, 30.6, 1852.0, 0.055, 356.1, 14.0, 10.0, 37.68, 0.01, 3.2, 0.01, 17.5, NaN, 0.15, -0.4, NaN, 0.020031684549248988, 39.0, 59.1, 356.4, 3848.3649881641886, NaN, NaN, 28.7, 14.0, 9.91, 30.0, 0.0, -16.6, 8.38
0.0, 2.0, 830.9, 753.3, 841.0, 0.10000000000002274, 1.3, 0.1, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 325.93, 45.76999999999998, 1111.19, 1147.19, 1139.21, 1156.96, 2.12, 13.67, 58.44, 166.51, 1546.2, 327.04, 54.669999999999845, 1100.14, 1109.13, 1138.73, 1154.81, 2.97, 10.2, 54.08, 163.7, 1219.5, 30.47, 28.78, 30.13, 1852.0, 0.063, 359.0, 13.5, 10.0, 37.99, 0.09, 3.2, 0.11, 17.5, NaN, 0.1, -0.42, NaN, 0.006666666666666667, 39.0, 59.25, 357.2, 3880.0261650837992, NaN, NaN, 28.7, 14.0, 1.49, 0.0, 0.0, -15.8, 8.27
0.0, 1.0, 830.9, 752.6, 840.4, -0.6000000000000227, 1.0, -0.6572340943969923, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 325.92, 41.039999999999964, 1128.88, 1159.98, 1167.54, 1169.92, 2.43, 13.5, 58.47, 166.74, 1535.7, 326.97, 39.82999999999993, 1072.72, 1083.3, 1102.54, 1112.55, 2.9, 9.94, 49.4, 164.23, 1000.7, 29.5, 30.23, 28.9, 1852.0, 0.071, 2.4, 13.5, 10.0, 34.74, 0.07, 3.2, 0.14, 17.5, NaN, 0.32, 0.14, NaN, 0.04381560629313283, 36.0, 59.730000000000004, 359.6, 3548.0944715717606, NaN, NaN, 28.8, 14.0, 6.82, 60.0, 0.0, -14.9, 8.17
0.0, 1.0, 832.9, 752.5, 840.3, -0.7000000000000455, 1.3, -1.9880125571808875, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 325.93, 48.090000000000146, 1144.11, 1171.32, 1192.2, 1178.45, 2.85, 13.18, 58.09, 167.1, 1505.8, 326.9, 43.1400000000001, 1039.37, 1058.68, 1080.53, 1082.51, 2.64, 10.61, 46.53, 164.75, 868.0, 28.4, 31.29, 27.62, 1852.0, 0.078, 7.9, 13.5, 10.0, 36.69, 0.14, 3.2, -0.01, 17.5, NaN, -0.6, 0.93, NaN, 0.13253417047872584, 38.0, 59.69, 3.5, 3747.2534876789828, NaN, NaN, 28.8, 14.0, 22.99, 90.0, 0.0, -13.9, 8.07
0.0, 1.0, 833.9, 752.3, 840.0, -1.0, 1.6, -1.7122424832642866, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 325.92, 56.430000000000064, 1153.8, 1180.68, 1210.23, 1184.21, 2.86, 12.61, 57.17, 167.41, 1452.7, 326.74, 56.330000000000155, 1006.3, 1038.64, 1062.63, 1058.5, 2.69, 11.46, 45.09, 165.22, 814.3, 27.78, 32.87, 25.93, 1852.0, 0.084, 14.1, 13.5, 10.0, 36.03, 0.12, 3.2, 0.01, 17.5, NaN, -0.77, 0.91, NaN, 0.11414949888428577, 37.0, 60.65, 9.1, 3679.8458206888463, NaN, NaN, 28.7, 14.0, 54.28, 60.0, -7.9, -12.7, 7.98
0.0, 0.0, 834.9, 752.1, 839.8, -1.8000000000000682, 1.5, -1.3145787886274052, 29.67, 118.4, 124.575, 76.3, 0.9831104402330484, 326.01, 56.33999999999992, 1154.2, 1181.22, 1210.54, 1181.62, 2.92, 10.03, 53.55, 167.56, 1179.3, 326.53, 48.15000000000009, 994.0, 1020.2, 1042.15, 1034.98, 2.4, 12.14, 44.31, 165.73, 776.7, 26.72, 33.72, 24.24, 1852.0, 0.09, 21.6, 14.0, 10.0, 34.32, 0.15, 3.2, -0.06, 17.5, NaN, -0.82, 0.96, NaN, 0.08763858590849366, 35.0, 60.44, 16.0, 3505.1986834871273, NaN, NaN, 28.7, 14.0, 63.37, 30.0, -11.8, -11.4, 7.9
