#AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 0
AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
3087.0, 4565.7, 4508.3, 4589.6, 30.600000000000364, 2.7, 1.918956197633255, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 58.06000000000017, 1501.78, 1523.22, 1547.42, 1489.36, 9.08, 77.58, 188.6, 2521.4, 19.24, 15.16, 102.4, 1852.0, 0.475, 278.7, 11.0, 10.0, 109.39, -0.01, 4.0, 0.02, 11.5, 2.85, 1.26, 0.12793041317555034, 118.0, 34.4, 276.2, 10995.353484747198, 28.0, 11.0, 118.65, 180.0, 196.9, -60.8, 16.4
3091.0, 4568.7, 4511.9, 4593.2, 31.5, 2.7, 1.7474296766191848, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 56.819999999999936, 1502.27, 1523.59, 1545.78, 1488.96, 9.1, 77.63, 188.59, 2521.4, 19.3, 14.99, 102.23, 1852.0, 0.474, 279.0, 11.5, 10.0, 109.29, -0.02, 4.0, 0.01, 11.5, 2.99, 2.22, 0.11649531177461232, 118.0, 34.29, 276.3, 10985.301968626212, 28.0, 12.0, 143.13, 240.0, 220.5, -60.7, 16.4
3084.0, 4573.7, 4515.6, 4596.9, 32.69999999999982, 2.6, 1.5069746595865323, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 58.039999999999964, 1503.23, 1523.78, 1546.62, 1488.58, 9.09, 77.46, 188.53, 2520.0, 19.31, 15.05, 102.01, 1852.0, 0.473, 279.3, 11.5, 10.0, 109.25, 0.0, 4.0, -0.03, 11.5, 2.75, 1.91, 0.10046497730576882, 118.0, 34.36, 276.6, 10981.281362177817, 28.0, 12.0, 183.45, 240.0, 224.4, -60.7, 16.4
3088.0, 4576.7, 4518.6, 4600.0, 32.80000000000018, 2.6, 1.6973361066526558, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 58.01999999999998, 1502.81, 1523.37, 1546.94, 1488.92, 9.09, 77.2, 188.52, 2519.6, 19.26, 15.02, 101.88, 1852.0, 0.471, 279.4, 11.5, 10.0, 109.2, -0.03, 4.0, -0.01, 11.5, 2.63, 3.28, 0.11315574044351039, 118.0, 34.28, 277.0, 10976.255604117323, 28.0, 12.0, 213.81, 180.0, 181.1, -60.7, 16.4
3083.0, 4579.7, 4521.1, 4602.4, 32.19999999999982, 2.6, 1.1104777777332038, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 59.36999999999989, 1502.02, 1523.8, 1548.09, 1488.72, 9.06, 77.35, 188.49, 2516.0, 19.35, 15.04, 101.8, 1852.0, 0.47, 280.1, 11.0, 10.0, 109.06, -0.01, 4.0, -0.04, 11.5, 2.2, 3.52, 0.07403185184888025, 118.0, 34.39, 277.4, 10962.183481547941, 28.0, 12.0, 195.3, 210.0, 141.7, -60.6, 16.4
3085.0, 4583.7, 4522.8, 4604.1, 30.300000000000182, 2.6, 1.5873269495068991, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 59.00999999999999, 1502.42, 1525.12, 1548.0, 1488.99, 9.04, 77.5, 188.45, 2516.4, 19.37, 14.92, 101.78, 1852.0, 0.468, 280.8, 11.5, 10.0, 109.04, -0.01, 4.0, -0.01, 11.5, 2.21, 2.89, 0.10582179663379328, 118.0, 34.29, 277.9, 10960.173178323745, 28.0, 11.0, 208.73, 120.0, 82.7, -60.6, 16.41
3083.0, 4583.7, 4524.1, 4605.4, 28.0, 2.6, 2.1, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 58.97000000000003, 1502.69, 1526.23, 1547.3, 1488.33, 9.04, 77.75, 188.45, 2519.7, 19.28, 15.01, 101.78, 1852.0, 0.466, 281.0, 11.0, 10.0, 109.06, -0.01, 4.0, -0.0, 11.5, 2.1, 2.29, 0.14, 118.0, 34.29, 278.4, 10962.183481547941, 28.0, 11.0, 142.93, 0.0, 70.9, -60.5, 16.41
3084.0, 4583.7, 4525.2, 4606.5, 25.800000000000182, 2.5, 1.5887822387374053, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 57.42000000000007, 1502.34, 1525.59, 1546.15, 1488.73, 9.05, 77.57, 188.52, 2520.9, 19.24, 15.04, 101.86, 1852.0, 0.464, 281.3, 11.0, 10.0, 109.08, -0.01, 4.0, -0.02, 11.5, 1.9, 2.58, 0.10591881591582702, 118.0, 34.28, 278.8, 10964.193784772138, 28.0, 11.0, 86.9, 60.0, 59.1, -60.5, 16.42
3082.0, 4585.7, 4525.7, 4607.0, 23.399999999999636, 2.6, 1.4888392911335921, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 56.05000000000018, 1501.74, 1523.99, 1544.65, 1488.6, 9.05, 77.63, 188.59, 2519.1, 19.32, 15.02, 101.97, 1852.0, 0.461, 281.8, 11.0, 10.0, 109.1, -0.01, 4.0, -0.02, 11.5, 1.8, 2.72, 0.09925595274223947, 118.0, 34.34, 279.2, 10966.204087996337, 28.0, 12.0, 76.3, 60.0, 27.6, -60.4, 16.43
3082.0, 4585.7, 4525.8, 4607.1, 20.900000000000546, 2.6, 1.2590957682723058, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 56.50999999999999, 1501.49, 1523.93, 1545.87, 1489.36, 9.09, 77.69, 188.63, 2523.9, 19.24, 15.07, 102.09, 1852.0, 0.458, 282.1, 11.5, 10.0, 109.19, -0.0, 4.0, -0.03, 11.5, 1.57, 2.31, 0.0839397178848204, 118.0, 34.31, 279.6, 10975.250452505225, 28.0, 12.0, 44.43, 60.0, 7.9, -60.4, 16.44
3081.0, 4587.7, 4524.9, 4606.2, 16.599999999999454, 2.6, 0.8643231794530085, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 59.02999999999997, 1500.88, 1524.6, 1547.87, 1488.84, 9.04, 77.43, 188.64, 2525.7, 19.26, 15.01, 102.27, 1852.0, 0.455, 282.3, 11.0, 10.0, 109.35, -0.01, 4.0, -0.02, 11.5, 1.33, 1.8, 0.057621545296867235, 118.0, 34.27, 279.9, 10991.332878298803, 28.0, 12.0, 57.32, 90.0, -27.6, -60.3, 16.46
3079.0, 4588.7, 4523.2, 4604.6, 11.400000000000546, 2.7, 1.01, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 60.22000000000003, 1501.69, 1527.22, 1547.63, 1487.41, 9.07, 77.25, 188.68, 2526.4, 19.21, 15.02, 102.5, 1852.0, 0.453, 282.6, 11.5, 10.0, 109.7, -0.01, 4.0, -0.03, 11.5, 1.01, 1.33, 0.06733333333333333, 118.0, 34.230000000000004, 280.2, 11026.513184722255, 28.0, 11.0, 70.35, 0.0, -70.9, -60.2, 16.47
3080.0, 4587.7, 4521.2, 4602.5, 5.600000000000364, 2.6, 1.04419471041012, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 59.98000000000002, 1501.14, 1529.43, 1547.2, 1487.22, 9.14, 77.54, 188.69, 2531.1, 19.18, 14.95, 102.81, 1852.0, 0.449, 282.8, 11.0, 10.0, 110.08, -0.02, 4.0, -0.01, 11.5, 0.89, 1.66, 0.069612980694008, 119.0, 34.129999999999995, 280.4, 11064.708945982005, 28.0, 11.0, 25.64, -30.0, -122.0, -60.1, 16.49
3074.0, 4587.7, 4518.5, 4599.9, -0.1000000000003638, 2.6, 1.0774131064197963, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 61.190000000000055, 1500.01, 1529.04, 1548.97, 1487.78, 9.15, 77.66, 188.71, 2534.4, 19.16, 14.93, 103.18, 1852.0, 0.446, 283.1, 11.5, 10.0, 110.43, -0.0, 4.0, 0.01, 11.5, 0.77, 0.82, 0.07182754042798642, 119.0, 34.09, 280.6, 11099.889252405459, 28.0, 12.0, -9.01, -60.0, -149.6, -60.0, 16.52
3072.0, 4585.7, 4515.7, 4597.0, -5.399999999999636, 2.6, 1.7685314021897596, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 60.62999999999988, 1500.12, 1526.35, 1548.82, 1488.19, 9.19, 77.96, 188.76, 2541.1, 19.08, 14.86, 103.55, 1852.0, 0.443, 283.1, 11.5, 10.0, 110.88, -0.0, 4.0, 0.02, 11.5, 0.85, 0.35, 0.11790209347931731, 120.0, 33.94, 280.8, 11145.121074949897, 28.0, 12.0, -42.13, -180.0, -165.4, -59.9, 16.55
3069.0, 4581.7, 4513.5, 4594.9, -9.200000000000728, 2.6, 1.7727498246624989, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 60.320000000000164, 1499.81, 1527.25, 1548.94, 1488.62, 9.21, 77.78, 188.71, 2542.7, 18.98, 14.98, 103.9, 1852.0, 0.439, 282.9, 11.5, 10.0, 111.27, -0.01, 4.0, 0.01, 11.5, 1.01, 0.2, 0.1181833216441666, 120.0, 33.96, 280.8, 11184.321987821744, 28.0, 12.0, -122.4, -150.0, -141.7, -59.9, 16.58
3068.0, 4580.7, 4512.3, 4593.6, -11.799999999999272, 2.6, 1.5942719909512606, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 62.789999999999964, 1499.82, 1528.44, 1550.96, 1488.17, 9.22, 77.89, 188.66, 2542.7, 19.06, 14.92, 104.19, 1852.0, 0.436, 283.2, 11.5, 10.0, 111.57, -0.0, 4.0, 0.04, 11.5, 1.29, -0.25, 0.1062847993967507, 120.0, 33.98, 280.8, 11214.476536184704, 28.0, 12.0, -128.16, -60.0, -98.4, -59.8, 16.61
3068.0, 4579.7, 4512.2, 4593.5, -13.0, 2.6, 1.29, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 62.899999999999864, 1501.04, 1530.1, 1551.36, 1488.46, 9.23, 77.85, 188.58, 2547.8, 18.93, 14.89, 104.4, 1852.0, 0.433, 283.0, 11.0, 10.0, 111.87, -0.02, 4.0, -0.01, 11.5, 1.29, -0.83, 0.08600000000000002, 121.0, 33.82, 280.8, 11244.631084547664, 28.0, 12.0, -101.14, 0.0, -51.2, -59.7, 16.65
3067.0, 4580.7, 4511.2, 4592.5, -14.5, 2.5, 1.3826174389356773, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 61.319999999999936, 1502.45, 1529.66, 1550.48, 1489.16, 9.26, 77.87, 188.6, 2548.8, 18.9, 14.95, 104.6, 1852.0, 0.429, 282.8, 11.5, 10.0, 112.18, -0.0, 4.0, -0.01, 11.5, 1.08, -1.26, 0.09217449592904516, 121.0, 33.849999999999994, 280.5, 11275.790784522724, 28.0, 12.0, -50.12, -60.0, -51.2, -59.7, 16.68
3066.0, 4577.7, 4510.1, 4591.2, -15.900000000000546, 2.7, 1.935786567506435, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 61.32999999999993, 1503.32, 1531.71, 1549.36, 1488.03, 9.29, 78.08, 188.57, 2552.6, 18.92, 14.87, 104.83, 1852.0, 0.426, 282.6, 11.5, 10.0, 112.44, 0.01, 4.0, -0.0, 11.5, 1.03, -1.55, 0.12905243783376233, 121.0, 33.79, 280.4, 11301.924726437288, 28.0, 12.0, -72.81, -180.0, -70.9, -59.6, 16.72
3064.0, 4574.7, 4508.6, 4589.8, -16.399999999999636, 2.8, 1.6738068616253639, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 61.37999999999988, 1503.72, 1533.23, 1549.12, 1487.74, 9.34, 77.88, 188.59, 2552.9, 18.86, 14.87, 105.08, 1852.0, 0.423, 282.2, 11.5, 10.0, 112.59, -0.0, 4.0, -0.01, 11.5, 0.92, -1.81, 0.1115871241083576, 121.0, 33.73, 280.1, 11317.002000618766, 28.0, 12.0, -121.38, -150.0, -86.6, -59.6, 16.76
3063.0, 4572.7, 4507.0, 4588.1, -16.5, 2.7, 1.0514083551548847, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 60.12000000000012, 1502.94, 1533.97, 1548.98, 1488.86, 9.32, 77.98, 188.52, 2553.5, 18.85, 14.83, 105.3, 1852.0, 0.421, 281.8, 11.5, 10.0, 112.63, -0.0, 4.0, -0.02, 11.5, 0.75, -2.04, 0.07009389034365898, 122.0, 33.68, 279.6, 11321.022607067162, 28.0, 12.0, -129.34, -60.0, -98.4, -59.5, 16.8
3067.0, 4572.7, 4504.9, 4586.1, -16.399999999999636, 2.6, 0.7505165625265509, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 58.289999999999964, 1503.57, 1534.96, 1548.1, 1489.81, 9.32, 77.82, 188.56, 2557.1, 18.81, 14.83, 105.59, 1852.0, 0.418, 281.6, 11.5, 10.0, 112.77, 0.01, 4.0, -0.02, 11.5, 0.6, -2.13, 0.05003443750177006, 122.0, 33.64, 279.2, 11335.094729636543, 28.0, 12.0, -101.08, -30.0, -122.0, -59.5, 16.83
3063.0, 4571.7, 4501.4, 4582.5, -17.399999999999636, 2.6, 0.760532248975356, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 59.289999999999964, 1502.76, 1535.99, 1549.78, 1490.49, 9.32, 77.97, 188.53, 2560.1, 18.77, 14.77, 105.92, 1852.0, 0.415, 281.1, 11.0, 10.0, 113.06, -0.0, 4.0, -0.05, 11.5, 0.16, -2.08, 0.0507021499316904, 122.0, 33.54, 278.9, 11364.244126387404, 28.0, 12.0, -83.69, -120.0, -161.4, -59.5, 16.87
3059.0, 4568.7, 4497.3, 4578.5, -18.5, 2.5, 1.3875286849249733, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 60.8599999999999, 1502.36, 1536.19, 1551.33, 1490.47, 9.3, 77.93, 188.49, 2560.7, 18.73, 14.78, 106.33, 1852.0, 0.413, 280.7, 11.0, 10.0, 113.4, -0.01, 4.0, 0.02, 11.5, 0.19, -1.78, 0.09250191232833155, 122.0, 33.51, 278.5, 11398.41928119876, 28.0, 12.0, -82.65, -240.0, -240.2, -59.5, 16.9
3055.0, 4563.7, 4493.2, 4574.4, -20.5, 2.6, 1.3649627981588017, 30.0, 123.5, 124.575, 274.2, 1.0150089753108464, 59.72000000000003, 1502.61, 1534.56, 1552.03, 1492.31, 9.33, 78.09, 188.52, 2566.8, 18.72, 14.72, 106.78, 1852.0, 0.411, 280.5, 11.5, 10.0, 113.71, -0.01, 4.0, 0.02, 11.5, 0.32, -0.23, 0.09099751987725345, 123.0, 33.44, 278.2, 11429.578981173816, 28.0, 12.0, -176.32, -210.0, -244.1, -59.5, 16.92
3051.0, 4561.7, 4489.7, 4570.8, -22.800000000000182, 2.6, 0.995371402965474, 30.0, 123.5, 124.575, 274.2, 1.0160804133565653, 60.09999999999991, 1501.71, 1536.72, 1552.35, 1492.25, 9.36, 78.28, 188.53, 2571.7, 18.74, 14.69, 107.16, 1852.0, 0.409, 280.6, 11.5, 10.0, 114.04, -0.01, 4.0, 0.01, 11.2, 0.4, 1.04, 0.0663580935310316, 123.0, 33.43, 278.2, 11456.703761670276, 28.0, 12.0, -191.43, -120.0, -220.5, -59.6, 16.95
3048.0, 4559.7, 4486.5, 4567.6, -25.899999999999636, 2.6, 0.8150809529973286, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 60.8599999999999, 1500.26, 1538.11, 1553.0, 1492.14, 9.38, 78.12, 188.49, 2573.7, 18.65, 14.64, 107.49, 1852.0, 0.407, 280.8, 11.5, 10.0, 114.41, -0.01, 4.0, 0.0, 11.2, 0.37, 1.83, 0.05433873019982191, 123.0, 33.29, 278.3, 11493.874757740234, 28.0, 12.0, -172.57, -90.0, -196.9, -59.6, 16.97
3045.0, 4558.7, 4483.0, 4564.2, -28.300000000000182, 2.6, 0.9511722909824513, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 61.63000000000011, 1500.48, 1538.78, 1553.89, 1492.26, 9.38, 77.63, 188.49, 2576.0, 18.63, 14.65, 107.77, 1852.0, 0.404, 281.2, 11.5, 10.0, 114.85, 0.0, 4.0, -0.01, 11.2, 0.36, 1.7, 0.06341148606549675, 124.0, 33.28, 278.7, 11538.078104418022, 28.0, 12.0, -134.77, -120.0, -196.9, -59.7, 17.0
3042.0, 4555.7, 4480.3, 4561.5, -29.699999999999818, 2.6, 1.2233934814936607, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 59.22000000000003, 1499.97, 1538.33, 1553.66, 1494.44, 9.36, 78.23, 188.57, 2579.0, 18.56, 14.64, 108.04, 1852.0, 0.402, 281.5, 11.0, 10.0, 115.29, 0.0, 4.0, -0.01, 11.2, 0.34, 1.27, 0.08155956543291071, 124.0, 33.2, 279.0, 11582.28145109581, 28.0, 12.0, -128.25, -180.0, -196.9, -59.7, 17.02
3039.0, 4552.7, 4476.8, 4558.0, -31.800000000000182, 2.7, 1.2407195614867597, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 59.069999999999936, 1499.52, 1538.81, 1552.28, 1493.21, 9.42, 78.27, 188.59, 2580.1, 18.51, 14.64, 108.29, 1852.0, 0.399, 281.6, 11.0, 10.0, 115.64, -0.0, 4.0, 0.01, 11.2, 0.36, 1.16, 0.08271463743245064, 125.0, 33.150000000000006, 279.1, 11617.44320413496, 28.0, 12.0, -149.21, -180.0, -196.9, -59.7, 17.05
3035.0, 4549.7, 4473.7, 4554.9, -33.20000000000073, 2.6, 1.172214444751522, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 59.32999999999993, 1499.97, 1539.63, 1551.86, 1492.53, 9.37, 78.1, 188.53, 2581.6, 18.46, 14.66, 108.54, 1852.0, 0.396, 281.8, 11.5, 10.0, 115.91, -0.0, 4.0, 0.02, 11.2, 0.44, 1.23, 0.07814762965010146, 125.0, 33.120000000000005, 279.3, 11644.567985050873, 28.0, 12.0, -167.61, -150.0, -189.0, -59.7, 17.07
3033.0, 4547.7, 4470.8, 4552.0, -34.100000000000364, 2.6, 0.8884509788907178, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 60.67000000000007, 1500.31, 1539.74, 1553.28, 1492.61, 9.42, 78.01, 188.5, 2584.2, 18.46, 14.64, 108.76, 1852.0, 0.393, 282.2, 11.5, 10.0, 116.14, 0.0, 4.0, 0.02, 11.2, 0.45, 0.81, 0.05923006525938119, 125.0, 33.1, 279.7, 11667.674279905172, 28.0, 12.0, -161.08, -90.0, -177.2, -59.7, 17.1
3030.0, 4546.7, 4468.2, 4549.3, -33.19999999999982, 2.6, 1.0236508824877995, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 60.49000000000001, 1499.71, 1541.4, 1553.58, 1493.09, 9.43, 78.37, 188.57, 2582.7, 18.42, 14.61, 108.97, 1852.0, 0.391, 282.3, 11.5, 10.0, 116.33, 0.01, 4.0, 0.01, 11.2, 0.44, -0.38, 0.0682433921658533, 125.0, 33.03, 279.7, 11686.762088697853, 28.0, 12.0, -130.56, -120.0, -165.4, -59.7, 17.13
3027.0, 4543.7, 4465.3, 4546.5, -32.0, 2.6, 1.028255975462215, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 61.09999999999991, 1498.59, 1543.54, 1555.12, 1494.02, 9.44, 78.0, 188.54, 2585.6, 18.27, 14.68, 109.15, 1852.0, 0.387, 281.8, 11.5, 10.0, 116.54, -0.01, 4.0, -0.02, 11.2, 0.3, 0.19, 0.06855039836414765, 126.0, 32.95, 279.8, 11707.859140521343, 28.0, 12.0, -138.62, -150.0, -161.4, -59.7, 17.15
3020.0, 4541.7, 4461.7, 4542.9, -31.5, 2.6, 1.1030185175364733, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 60.76999999999998, 1499.06, 1544.01, 1555.36, 1494.59, 9.46, 78.17, 188.56, 2585.4, 18.24, 14.72, 109.38, 1852.0, 0.384, 281.8, 11.0, 10.0, 116.66, -0.02, 4.0, -0.01, 11.2, 0.23, 2.13, 0.07353456783576488, 126.0, 32.96, 279.8, 11719.914598706193, 28.0, 12.0, -150.2, -180.0, -177.2, -59.6, 17.18
3011.0, 4537.7, 4458.5, 4539.7, -31.100000000000364, 2.5, 1.4623656658679596, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 60.710000000000036, 1500.61, 1544.29, 1555.7, 1494.99, 9.49, 78.26, 188.59, 2585.8, 18.38, 14.54, 109.57, 1852.0, 0.381, 282.6, 11.0, 10.0, 116.83, 0.01, 4.0, 0.02, 11.2, 0.3, 2.05, 0.09749104439119732, 126.0, 32.92, 280.1, 11736.993164468067, 28.0, 12.0, -149.47, -240.0, -192.9, -59.6, 17.2
3011.0, 4533.7, 4455.6, 4536.7, -30.900000000000546, 2.6, 1.6665666625772388, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 60.419999999999845, 1501.47, 1544.18, 1554.8, 1494.38, 9.48, 78.6, 188.61, 2589.9, 18.28, 14.51, 109.77, 1852.0, 0.378, 282.7, 11.0, 10.0, 116.93, -0.0, 4.0, -0.01, 11.2, 0.36, 1.64, 0.11110444417181592, 126.0, 32.79, 280.5, 11747.03937962211, 28.0, 12.0, -222.49, -270.0, -173.2, -59.6, 17.22
3012.0, 4528.7, 4453.0, 4534.2, -30.0, 2.5, 1.5051418125903195, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 57.98000000000002, 1501.86, 1543.84, 1552.49, 1494.51, 9.47, 78.36, 188.57, 2595.0, 18.3, 14.68, 109.92, 1852.0, 0.374, 283.0, 11.5, 10.0, 117.05, 0.01, 4.0, 0.01, 11.2, 0.49, 1.3, 0.1003427875060213, 126.0, 32.980000000000004, 280.8, 11759.09483780696, 28.0, 12.0, -233.28, -210.0, -153.5, -59.6, 17.24
3013.0, 4526.7, 4451.0, 4532.1, -29.399999999999636, 2.3, 1.2094665049341817, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 59.40000000000009, 1501.36, 1544.2, 1553.65, 1494.25, 9.5, 78.18, 188.57, 2597.0, 18.2, 14.56, 110.02, 1852.0, 0.371, 283.2, 11.5, 10.0, 117.17, -0.0, 4.0, 0.01, 11.2, 0.63, 1.08, 0.08063110032894545, 126.0, 32.76, 280.9, 11771.150295991813, 28.0, 12.0, -231.65, -120.0, -129.9, -59.5, 17.25
3011.0, 4524.7, 4449.8, 4530.9, -27.100000000000364, 2.6, 1.3241890098335363, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 60.430000000000064, 1499.93, 1541.37, 1555.0, 1494.57, 9.49, 78.17, 188.59, 2596.1, 18.12, 14.59, 110.08, 1852.0, 0.367, 283.4, 11.0, 10.0, 117.28, 0.01, 4.0, 0.04, 11.2, 0.89, 0.11, 0.08827926732223573, 126.0, 32.71, 281.3, 11782.201132661257, 28.0, 12.0, -187.41, -90.0, -98.4, -59.5, 17.26
3011.0, 4523.7, 4449.7, 4530.8, -24.099999999999454, 2.7, 1.3991373013498376, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 59.51999999999998, 1501.05, 1538.93, 1554.87, 1495.35, 9.5, 78.26, 188.53, 2596.1, 18.15, 14.59, 110.08, 1852.0, 0.363, 283.5, 11.0, 10.0, 117.41, 0.0, 4.0, 0.02, 11.2, 1.11, -1.57, 0.09327582008998919, 127.0, 32.739999999999995, 281.4, 11795.261212361514, 28.0, 12.0, -139.71, -60.0, -51.2, -59.4, 17.27
3012.0, 4522.7, 4450.0, 4531.1, -20.899999999999636, 2.8, 1.15, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 60.12999999999988, 1502.84, 1539.5, 1555.33, 1495.2, 9.53, 77.97, 188.53, 2593.6, 18.05, 14.62, 110.02, 1852.0, 0.359, 283.0, 11.0, 10.0, 117.46, 0.01, 4.0, 0.0, 11.2, 1.15, -3.56, 0.07666666666666666, 127.0, 32.67, 280.9, 11800.284319938535, 28.0, 12.0, -99.98, 0.0, 0.0, -59.4, 17.27
3012.0, 4523.7, 4450.7, 4531.8, -17.5, 2.7, 1.19, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 59.710000000000036, 1502.89, 1541.19, 1555.66, 1495.95, 9.5, 78.22, 188.55, 2594.1, 18.04, 14.64, 109.96, 1852.0, 0.356, 282.5, 11.0, 10.0, 117.41, 0.02, 4.0, 0.0, 11.2, 1.19, -5.16, 0.07933333333333333, 127.0, 32.68, 280.5, 11795.261212361514, 28.0, 12.0, -55.87, 0.0, 27.6, -59.4, 17.28
3013.0, 4522.7, 4451.4, 4532.6, -13.899999999999636, 2.6, 0.6559220286077279, 30.0, 122.8, 124.575, 274.2, 1.0160804133565653, 61.04000000000019, 1502.31, 1541.4, 1556.41, 1495.37, 9.47, 78.07, 188.56, 2591.4, 17.99, 14.7, 109.9, 1852.0, 0.353, 281.4, 11.0, 10.0, 117.31, -0.01, 4.0, -0.01, 11.2, 1.09, -5.23, 0.04372813524051519, 126.0, 32.69, 279.8, 11785.214997207471, 28.0, 12.0, -40.38, 90.0, 35.4, -59.3, 17.28
3013.0, 4526.7, 4451.8, 4532.9, -10.0, 2.6, 0.6802457223706313, 30.0, 122.8, 124.575, 274.2, 1.0150089753108464, 60.61000000000013, 1503.16, 1541.46, 1556.48, 1495.87, 9.47, 78.18, 188.53, 2589.9, 18.07, 14.67, 109.89, 1852.0, 0.351, 280.7, 11.5, 10.0, 117.16, 0.0, 4.0, 0.0, 11.5, 0.97, -5.32, 0.04534971482470875, 126.0, 32.74, 278.8, 11776.356287347853, 28.0, 12.0, 43.01, 60.0, 19.7, -59.3, 17.27
3013.0, 4524.7, 4450.8, 4532.0, -7.699999999999818, 2.5, 1.0050004386756575, 30.0, 122.8, 124.575, 274.2, 1.0150089753108464, 58.25, 1502.86, 1539.92, 1555.24, 1496.99, 9.47, 78.34, 188.52, 2587.7, 18.12, 14.55, 109.92, 1852.0, 0.349, 279.9, 11.5, 10.0, 117.06, -0.0, 4.0, -0.01, 11.5, 0.86, -4.91, 0.06700002924504384, 126.0, 32.67, 277.9, 11766.304771226867, 28.0, 12.0, 18.47, -30.0, -11.8, -59.4, 17.26
3011.0, 4525.7, 4449.6, 4530.7, -6.0, 2.5, 0.77, 30.0, 122.8, 124.575, 274.2, 1.0150089753108464, 59.649999999999864, 1503.86, 1541.9, 1555.86, 1496.21, 9.49, 78.11, 188.52, 2589.8, 18.12, 14.69, 109.98, 1852.0, 0.347, 278.9, 11.5, 10.0, 116.99, -0.0, 4.0, -0.0, 11.5, 0.77, -2.37, 0.051333333333333335, 126.0, 32.81, 277.1, 11759.268709942176, 28.0, 12.0, 26.19, 0.0, -35.4, -59.5, 17.25
